"統一編號","公司名稱","負責人","公司地址","資本總額","實收資本額","在境內營運資金","公司狀態","產製日期"
"56634300","吉信織造廠股份有限公司","楊O信","臺中市梧棲區福德里中央路二段266號","25500000","25500000"," ","核准設立","20250901035733"
"56636258","昌鋐企業股份有限公司","卓O麗","臺中市龍井區龍津里觀光路208巷87號","8000000","8000000"," ","核准設立","20250901035733"
"56651308","三鈿實業股份有限公司","何O鍊","臺中市西屯區工業區五路12號","98000000","53000000"," ","核准設立","20250901035733"
"56651877","鐶琪塑膠股份有限公司","蔡O","臺中市梧棲區自立路356號","205000000","205000000"," ","核准設立","20250901035733"
"56660025","見有企業有限公司","周O民","臺中市龍井區忠和里台西南路208號","2000000"," "," ","核准設立","20250901035733"
"56661679","軒豪工程有限公司","許O豪","雲林縣麥寮鄉麥津村中興路24號1樓","5000000"," "," ","核准設立","20250901035733"
"56664394","元翔材料有限公司","藍O亘","臺中市南屯區春社里永春南路809號","5100000"," "," ","核准設立","20250901035733"
"56665859","鴻華國際塑膠有限公司","李O燕","彰化縣溪湖鎮北勢里北聖路355號","1000000"," "," ","核准設立","20250901035733"
"56675189","弘其塑膠工業有限公司","童O堂","臺中市梧棲區永寧里永興路一段402巷68號","2000000"," "," ","核准設立","20250901035733"
"56677264","摯敬有限公司","","彰化縣伸港鄉海尾村11鄰濱二路202號","2000000"," "," ","解散","20250901035733"
"56677898","臺膠實業股份有限公司","李O蘭","臺中市大雅區三和里雅潭路四段335號","33200000","33200000"," ","核准設立","20250901035733"
"56679973","重源企業股份有限公司","陳O珠","臺中市梧棲區草湳里梧南路11號","7000000","7000000"," ","核准設立","20250901035733"
"56683646","萊興實業有限公司","潘O萍","嘉義縣水上鄉南和村後寮59-2號1樓","10000000"," "," ","核准設立","20250901035733"
"56684363","瑞迅科技股份有限公司","楊O銳","新竹市東區埔頂里公道五路二段83號5樓之2","8000000","8000000"," ","核准設立","20250901035733"
"56684639","純一塑膠製造廠股份有限公司","卓O芳","臺中市龍井區忠和里海尾路306巷3號","10000000","10000000"," ","核准設立","20250901035733"
"56692286","北極光實業有限公司","蔡O秋","臺中市東勢區泰昌里中泰街46號1樓","5000000"," "," ","核准設立","20250901035733"
"56694469","晟億塑膠企業有限公司","楊O帆","彰化縣溪湖鎮田中里二溪路一段695巷45弄31號","500000"," "," ","核准設立","20250901035733"
"56700407","鈞鴻實業有限公司","游O貴","南投縣草屯鎮碧峰里碧山路1107巷90弄16號1樓","400000"," "," ","核准設立","20250901035733"
"56706319","耐福有限公司","邱O舜","苗栗縣頭份市蟠桃里7鄰德義路137號2樓","1000000"," "," ","核准設立","20250901035733"
"56706471","申博企業有限公司","楊O銘","臺中市龍井區忠和里蚵寮路327號","46000000"," "," ","核准設立","20250901035733"
"56708512","金裕塑膠工業有限公司","張O富","彰化縣彰化市延和里延和街78號","510000"," "," ","核准設立","20250901035733"
"56708858","家豐工業股份有限公司","何O菊","臺中市沙鹿區西勢里中航路一段645巷16號","22000000","22000000"," ","核准設立","20250901035733"
"56715921","小人襪織造有限公司","邱O華","彰化縣社頭鄉廣興村中山路一段717巷11號1樓","6000000"," "," ","核准設立","20250901035733"
"56717364","皇十高分子企業股份有限公司","黃O昌","雲林縣土庫鎮東平里民生路20-6號1樓","1000000","1000000"," ","核准設立","20250901035733"
"56802397","新山塑膠工業股份有限公司","劉O珍","臺中市豐原區北湳里大順街8巷159號","10000000","10000000"," ","核准設立","20250901035733"
"56805198","雅信實業股份有限公司","張O誠","臺中市大雅區橫山里永和路11號","6000000","6000000"," ","核准設立","20250901035733"
"56924201","薪榮環保股份有限公司","陳O麒","新竹縣新豐鄉埔頂237-3號","50000000","30000000"," ","核准設立","20250901035733"
"56924758","生桔企業有限公司","楊O欣","彰化縣埔鹽鄉瓦磘村光明路二段192-2號1樓","600000"," "," ","核准設立","20250901035733"
"57015931","六佳塑膠工業股份有限公司","周O和","雲林縣大埤鄉豐田工業區豐田路4號","17000000","17000000"," ","核准設立","20250901035733"
"57132234","連美綜合工業股份有限公司","陳O如","臺中市大里區仁化里中興路一段418號","3000000","3000000"," ","核准設立","20250901035733"
"57142303","鴻灣企業有限公司","張O儀","彰化縣大村鄉過溝村櫻花路116號1樓","500000"," "," ","核准設立","20250901035733"
"57147089","再生塑環保有限公司","","彰化縣大城鄉潭墘村光復路102-1號","100000"," "," ","解散","20250901035733"
"57148313","流利包裝有限公司","","基隆市七堵區友一里綠葉街65巷80號","250000"," "," ","解散","20250901035733"
"57208304","龍本神科技有限公司","","嘉義縣民雄鄉興中村坔墘13號1樓","10000"," "," ","廢止","20250901035733"
"57592308","金鷹塑膠股份有限公司","林O同","雲林縣土庫鎮興新里下圍18號1樓","2000000","2000000"," ","核准設立","20250901035733"
"57604043","大有網有限公司","許O洲","彰化縣福興鄉沿海路一段476巷32號","400000"," "," ","核准設立","20250901035733"
"57625119","晟民有限公司","","彰化縣溪州鄉水尾村太平路102號","2000000"," "," ","廢止","20250901035733"
"57668209","旭威生活科技有限公司","羅O昌","新竹縣竹北市北崙里光明三路108號","50000"," "," ","核准設立","20250901035733"
"58003997","弘裕企業股份有限公司","葉O宇","彰化縣伸港鄉溪底村工西一路60號","1838310700","1298969690"," ","核准設立","20250901035733"
"58010104","三五橡膠廠股份有限公司","林O一","彰化縣和美鎮新庄里彰美路二段106號","500000000","357100000"," ","核准設立","20250901035733"
"58028391","宇登科技工程有限公司","魏O忠","桃園市桃園區大林里榮華街64巷52-1號(8樓)","500000"," "," ","核准設立","20250901035733"
"58036907","萬事達開發有限公司","廖O偉","桃園市桃園區保定三街89巷51號","34000000"," "," ","核准設立","20250901035733"
"58083719","英屬開曼群島商孚思科技股份有限公司","袁O庭","臺南市安南區安豐六街32號","15000000"," ","15000000","核准登記","20250901035733"
"58176511","宏全國際股份有限公司","鄭O文","臺中市西屯區工業區二路6號","3500000000","2957864750"," ","核准設立","20250901035733"
"58178124","利全實業股份有限公司","周O良","彰化縣鹿港鎮溝墘里溝墘巷151號","30000000","30000000"," ","核准設立","20250901035733"
"58203313","永發撚紗股份有限公司","姚O享","彰化縣伸港鄉海尾村海尾路2-1號","20000000","20000000"," ","核准設立","20250901035733"
"58207015","馳皓企業有限公司","","基隆市信義區東明路6號1樓","600000"," "," ","解散","20250901035733"
"58224400","屏杰企業有限公司","","臺北市大安區忠孝東路4段148號8樓之5","1000000"," "," ","解散","20250901035733"
"58236807","丹麥商創誼股份有限公司","湛O誼","臺中市北屯區平德里天津路三段125號7樓","100000"," ","100000","核准登記","20250901035733"
"58710401","力資源環境科技有限公司","陳O瑾","新竹市北區曲溪里成德路197號5樓","300000"," "," ","核准設立","20250901035733"
"59001589","新亞營造股份有限公司","陳O辰","屏東縣東港鎮大東路331巷17弄5號六樓","12000000","12000000"," ","核准設立","20250901035733"
"59019906","東皇塑膠股份有限公司","蔡O偉","彰化縣和美鎮柑井里柑竹路202號","12000000","12000000"," ","核准設立","20250901035733"
"59022493","鈺峰精密工業有限公司","","臺中市大里區樹王里樹王路415巷70之1號1樓","500000"," "," ","解散","20250901035733"
"59029405","可騰企業有限公司","柯O淇","彰化縣和美鎮好修里北寧路342巷7號一樓","1000000"," "," ","核准設立","20250901035733"
"59031346","福睦工業股份有限公司","凃O君","彰化縣花壇鄉長沙村中正東街28號","6000000","6000000"," ","核准設立","20250901035733"
"59052947","金冠國際貿易有限公司","","彰化縣溪湖鎮中山里大溪路一段471號1樓","200000"," "," ","廢止","20250901035733"
"59065773","虹全實業有限公司","陳O瑄","南投縣名間鄉中正村董門巷12號","1000000"," "," ","核准設立","20250901035733"
"59121183","陸生企業股份有限公司","王O治","彰化縣埤頭鄉豐崙村光復東路107號","8000000","8000000"," ","核准設立","20250901035733"
"59131014","金鳥塑膠工業股份有限公司","林O盛","彰化縣埤頭鄉大湖村公舘路50號","24000000","24000000"," ","核准設立","20250901035733"
"59136263","堅泰工程有限公司","","高雄市三民區教仁路70之5號15樓","1000000"," "," ","解散","20250901035733"
"59143911","朝暉工程有限公司","吳O呈","高雄市三民區鼎貴路190號","200000"," "," ","核准設立","20250901035733"
"59145278","固德信工業有限公司","鄭O泓","高雄市鳳山區保安一街59巷10號1樓","3680000"," "," ","核准設立","20250901035733"
"59148872","達暉實業股份有限公司","林O慶","彰化縣埤頭鄉崙腳村興工路8號","90000000","90000000"," ","核准設立","20250901035733"
"59151691","全裕木業有限公司","林O任","彰化縣和美鎮新庄里彰美路二段323巷2弄15號","8000000"," "," ","核准設立","20250901035733"
"59153847","東燿興業股份有限公司","","彰化縣伸港鄉新港村新港路46號","41600000","41600000"," ","解散","20250901035733"
"59158499","宇誠紡織科技股份有限公司","林O福","彰化縣線西鄉頂犁村崁頂路715號","5000000","5000000"," ","核准設立","20250901035733"
"59162135","金丞實業有限公司","","高雄市大社區金龍路11號","1000000"," "," ","廢止","20250901035733"
"59186903","綠寶國際股份有限公司","湯O緯","高雄市三民區民族一路80號6樓之2","20200000","20200000"," ","核准設立","20250901035733"
"59190673","勝群工業股份有限公司","吳O山","彰化縣福興鄉三汴村興業路6號","26400000","26400000"," ","核准設立","20250901035733"
"59190786","洽成興業股份有限公司","雲O亭","彰化縣和美鎮雅溝里鹿和路5段257巷46號","20000000","20000000"," ","核准設立","20250901035733"
"59195918","貿國企業有限公司","張O舫","彰化縣和美鎮和西里西園路140號","11500000"," "," ","核准設立","20250901035733"
"59196563","金島化工業股份有限公司","","彰化縣和美鎮鎮平里彰草路2段507號","5000000","5000000"," ","解散","20250901035733"
"59198197","慶豐富實業股份有限公司","許O琁","彰化縣福興鄉福南村沿海路四段373號","3000000000","1778389260"," ","核准設立","20250901035733"
"59205774","上發企業有限公司","姚O武","彰化縣伸港鄉汴頭村中華路661號","48600000"," "," ","核准設立","20250901035733"
"59217005","許瑞興工業股份有限公司","許O源","彰化縣彰化市國聖里中山路三段749號","92500000","92500000"," ","核准設立","20250901035733"
"59217413","源和工業有限公司","莊O吉","高雄市大寮區光明路1段405之1號","500000"," "," ","核准設立","20250901035733"
"59218052","奇佳有限公司","","高雄市楠梓區北昌街95號12樓","2000000"," "," ","解散","20250901035733"
"59219995","艾斯柏股份有限公司","","高雄市仁武區仁林路236之1號"," "," "," ","撤銷登記","20250901035733"
"59220141","煒俊實業有限公司","莊O卿","高雄市大社區嘉誠里和平五巷1號","5000000"," "," ","核准設立","20250901035733"
"59222289","綺翊實業股份有限公司","謝O添","彰化縣和美鎮好修里西興路223巷8號","5000000","5000000"," ","核准設立","20250901035733"
"59228116","禾湘玩具有限公司","黃O珍","高雄市大寮區華東路80號","500000"," "," ","核准設立","20250901035733"
"59228208","堅達工業股份有限公司","鄭O甫","彰化縣彰化市光華里民生路175號","29800000","29800000"," ","核准設立","20250901035733"
"59231338","東岩貿易有限公司","陳O郎","高雄市楠梓區新昌街10巷1號","222000"," "," ","核准設立","20250901035733"
"59233309","李阿平企業有限公司","李O森","彰化縣福興鄉秀厝村秀安二街302號","72890000"," "," ","核准設立","20250901035733"
"59233315","李阿森企業股份有限公司","李O森","彰化縣福興鄉秀厝村秀安二街306號","47010000","47010000"," ","核准設立","20250901035733"
"59234861","盛籐企業股份有限公司","林O燦","彰化縣和美鎮嘉寶里彰新路四段707號","100000000","50000000"," ","核准設立","20250901035733"
